user_id,country,sex,height,weight,bmi,age,years_cl,date_first,time_first,date_last,time_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last,years_recorded
33684,POL,male,179,68,21.22,38,14,2010-06-18,22:00:00,2017-07-08,22:00:00,150,41,40,53,40.34,2010,2017,7
33689,POL,male,175,73,23.84,34,7,2010-04-07,22:00:00,2017-09-01,22:00:00,290,31,51,53,40.796551724137935,2010,2017,7
33691,CAN,female,165,53,19.47,32,7,2010-09-12,22:00:00,2010-09-27,22:00:00,36,38,38,46,37.75,2010,2010,0
33693,PRT,male,176,78,25.18,45,27,2010-08-15,22:00:00,2010-12-10,23:00:00,31,39,36,46,37.903225806451616,2010,2010,0
33701,HRV,male,187,83,23.74,37,10,2010-05-18,22:00:00,2012-11-03,23:00:00,42,40,44,57,38.92857142857143,2010,2012,2
33703,USA,male,179,68,21.22,27,9,2010-09-07,22:00:00,2010-11-13,23:00:00,9,36,38,51,43.77777777777778,2010,2010,0
33715,USA,male,160,63,24.61,24,10,2011-09-02,22:00:00,2011-10-02,22:00:00,2,38,36,38,37.0,2011,2011,0
33722,ZAF,male,175,68,22.2,31,7,2010-09-11,22:00:00,2013-02-13,23:00:00,51,36,44,51,39.98039215686274,2010,2013,3
33724,ZAF,male,179,68,21.22,32,7,2010-08-21,22:00:00,2015-06-27,22:00:00,43,29,36,41,35.44186046511628,2010,2015,5
33739,ESP,female,160,48,18.75,44,8,2010-09-10,22:00:00,2017-04-22,22:00:00,88,38,49,49,39.09090909090909,2010,2017,7
33754,ESP,male,182,73,22.04,42,7,2010-09-18,22:00:00,2010-11-27,23:00:00,3,29,29,29,29.0,2010,2010,0
33767,other,male,183,68,20.31,40,9,2010-09-19,22:00:00,2016-08-19,22:00:00,194,55,59,62,51.144329896907216,2010,2016,6
33770,FRA,male,163,63,23.71,32,25,2002-05-21,22:00:00,2010-05-31,22:00:00,5,42,49,57,47.4,2002,2010,8
33785,NLD,male,194,83,22.05,35,11,2007-07-15,22:00:00,2007-04-24,22:00:00,11,46,38,46,42.18181818181818,2007,2007,0
33790,BRA,male,183,73,21.8,27,8,2009-08-15,22:00:00,2017-04-30,22:00:00,240,33,61,62,46.04583333333333,2009,2017,8
33798,GBR,male,170,63,21.8,28,8,2011-04-02,22:00:00,2011-04-02,22:00:00,2,44,44,44,44.0,2011,2011,0
33802,ITA,male,177,73,23.3,47,10,2010-09-18,22:00:00,2014-12-18,23:00:00,207,40,51,53,42.05797101449275,2010,2014,4
33807,NOR,male,174,78,25.76,41,19,2007-09-11,22:00:00,2009-09-19,22:00:00,36,53,38,53,42.5,2007,2009,2
33821,USA,male,170,68,23.53,45,29,2010-09-09,22:00:00,2017-04-11,22:00:00,96,57,57,62,54.90625,2010,2017,7
33823,AUT,male,178,68,21.46,40,14,2009-05-29,22:00:00,2010-09-03,22:00:00,12,49,49,53,50.41666666666666,2009,2010,1
33834,other,male,172,68,22.99,40,12,2009-11-29,23:00:00,2017-09-01,22:00:00,209,49,40,59,45.09569377990431,2009,2017,8
33843,SWE,male,193,78,20.94,33,9,2010-08-25,22:00:00,2010-08-25,22:00:00,1,40,40,40,40.0,2010,2010,0
33857,USA,female,163,48,18.07,34,18,2010-09-12,22:00:00,2017-09-01,22:00:00,163,38,49,59,45.79141104294479,2010,2017,7
33858,NLD,male,186,68,19.66,28,13,2010-04-20,22:00:00,2015-05-19,22:00:00,15,33,31,42,36.266666666666666,2010,2015,5
33860,other,male,175,58,18.94,42,12,2010-09-25,22:00:00,2017-08-13,22:00:00,664,38,42,56,39.765060240963855,2010,2017,7
33862,MEX,male,180,63,19.44,29,9,2010-09-11,22:00:00,2011-09-10,22:00:00,29,57,44,62,51.27586206896552,2010,2011,1
33870,SWE,male,179,78,24.34,38,10,2011-04-23,22:00:00,2013-05-28,22:00:00,20,36,46,49,39.85,2011,2013,2
33874,ITA,male,171,58,19.84,46,16,2010-03-18,23:00:00,2010-03-18,23:00:00,1,43,43,43,43.0,2010,2010,0
33885,AUS,male,182,68,20.53,30,8,2010-09-23,22:00:00,2010-10-24,22:00:00,78,44,38,46,40.15384615384615,2010,2010,0
33890,ITA,male,180,63,19.44,36,11,2010-03-13,23:00:00,2017-09-01,22:00:00,556,51,62,62,46.9226618705036,2010,2017,7
33892,ESP,male,184,83,24.52,40,14,2010-09-27,22:00:00,2017-09-08,22:00:00,173,53,53,64,52.40462427745665,2010,2017,7
33910,AUT,male,187,63,18.02,23,7,2010-09-21,22:00:00,2017-07-15,22:00:00,216,32,53,62,45.13425925925926,2010,2017,7
33922,CHE,male,198,83,21.17,38,8,2010-09-28,22:00:00,2017-07-28,22:00:00,58,29,38,53,40.98275862068966,2010,2017,7
33923,other,female,160,48,18.75,35,19,2008-05-02,22:00:00,2014-05-31,22:00:00,327,40,38,53,38.63914373088685,2008,2014,6
33924,FRA,male,175,63,20.57,32,10,2010-02-16,23:00:00,2012-05-08,22:00:00,27,62,57,66,59.25925925925926,2010,2012,2
33928,POL,male,178,68,21.46,23,10,2010-08-21,22:00:00,2017-06-15,22:00:00,390,53,53,70,53.802564102564105,2010,2017,7
33936,BRA,male,181,68,20.76,33,8,2010-12-02,23:00:00,2013-07-20,22:00:00,71,35,40,53,40.309859154929576,2010,2013,3
33938,DNK,male,181,78,23.81,30,9,2010-09-28,22:00:00,2010-04-16,22:00:00,11,49,38,49,38.0,2010,2010,0
33943,other,male,180,68,20.99,48,20,2010-10-02,22:00:00,2017-05-06,22:00:00,325,49,49,59,46.35076923076923,2010,2017,7
33945,POL,male,185,68,19.87,26,9,2010-09-28,22:00:00,2011-08-19,22:00:00,29,36,46,59,46.62068965517241,2010,2011,1
33954,CZE,male,188,73,20.65,31,17,2008-07-07,22:00:00,2009-08-20,22:00:00,7,62,64,64,62.57142857142857,2008,2009,1
33956,DEU,male,177,68,21.71,36,9,2010-05-11,22:00:00,2010-05-23,22:00:00,14,38,33,42,33.0,2010,2010,0
33962,USA,female,175,53,17.31,25,10,2011-07-01,22:00:00,2011-07-01,22:00:00,1,31,31,31,31.0,2011,2011,0
33963,USA,male,175,73,23.84,54,9,2010-09-24,22:00:00,2010-09-24,22:00:00,1,38,38,38,38.0,2010,2010,0
33965,USA,female,158,53,21.23,28,8,2010-05-11,22:00:00,2017-06-04,22:00:00,310,33,59,62,49.825806451612905,2010,2017,7
33966,other,female,164,53,19.71,29,11,2009-07-23,22:00:00,2010-12-08,23:00:00,16,40,51,51,41.8125,2009,2010,1
33971,ESP,female,173,58,19.38,39,8,2010-07-11,22:00:00,2017-09-08,22:00:00,390,38,48,57,42.93846153846154,2010,2017,7
33974,CAN,male,180,73,22.53,28,8,2010-10-04,22:00:00,2010-10-04,22:00:00,8,46,31,46,34.625,2010,2010,0
33975,BRA,male,168,58,20.55,26,7,2011-02-01,23:00:00,2011-02-01,23:00:00,1,46,46,46,46.0,2011,2011,0
33978,ESP,male,173,63,21.05,29,9,2012-12-26,23:00:00,2015-05-08,22:00:00,90,61,66,70,57.61111111111112,2012,2015,3
33979,FRA,male,180,68,20.99,40,14,2010-09-05,22:00:00,2017-06-04,22:00:00,198,55,57,57,51.17171717171717,2010,2017,7
33985,AUT,male,170,63,21.8,27,11,2010-09-05,22:00:00,2015-05-13,22:00:00,112,62,46,65,52.33928571428572,2010,2015,5
33986,DEU,male,172,73,24.68,57,12,2010-09-05,22:00:00,2010-09-05,22:00:00,3,49,40,49,42.333333333333336,2010,2010,0
34003,RUS,male,185,73,21.33,36,14,2010-10-09,22:00:00,2010-11-16,23:00:00,13,49,49,55,50.30769230769231,2010,2010,0
34008,ESP,male,178,73,23.04,40,14,2010-10-05,22:00:00,2011-06-17,22:00:00,27,64,59,64,53.03703703703704,2010,2011,1
34025,USA,male,183,73,21.8,32,10,2009-10-06,22:00:00,2017-08-03,22:00:00,400,50,57,62,53.3675,2009,2017,8
34034,USA,male,175,68,22.2,39,17,2009-11-11,23:00:00,2015-05-13,22:00:00,176,62,44,64,48.19886363636363,2009,2015,6
34036,CAN,male,190,78,21.61,29,8,2010-10-08,22:00:00,2014-08-26,22:00:00,35,40,55,55,44.2,2010,2014,4
34039,FRA,male,176,73,23.57,33,7,2015-08-19,22:00:00,2015-08-24,22:00:00,24,44,43,49,40.708333333333336,2015,2015,0
34042,other,male,179,68,21.22,39,8,2009-12-12,23:00:00,2010-04-10,22:00:00,16,41,44,46,37.9375,2009,2010,1
34044,other,male,164,53,19.71,33,13,2010-09-03,22:00:00,2015-11-12,23:00:00,444,38,66,75,51.35585585585586,2010,2015,5
34047,FRA,male,175,58,18.94,42,23,2010-08-18,22:00:00,2017-08-09,22:00:00,123,49,49,57,50.39837398373984,2010,2017,7
34050,USA,male,180,68,20.99,27,9,2010-03-31,22:00:00,2011-03-20,23:00:00,33,50,46,50,40.03030303030303,2010,2011,1
34055,NLD,male,176,58,18.72,19,10,2010-10-08,22:00:00,2017-07-22,22:00:00,152,52,68,68,56.703947368421055,2010,2017,7
34058,NOR,male,174,68,22.46,29,8,2010-09-10,22:00:00,2011-05-12,22:00:00,14,36,44,49,38.35714285714285,2010,2011,1
34060,ITA,male,165,53,19.47,22,8,2010-04-04,22:00:00,2017-08-26,22:00:00,169,44,59,70,56.76923076923077,2010,2017,7
34061,POL,male,182,73,22.04,30,12,2005-08-27,22:00:00,2016-09-23,22:00:00,141,57,64,68,58.8936170212766,2005,2016,11
34062,FRA,male,167,58,20.8,47,18,2010-08-09,22:00:00,2011-05-28,22:00:00,15,49,49,51,48.6,2010,2011,1
34064,ITA,male,183,68,20.31,35,13,2010-10-02,22:00:00,2013-07-26,22:00:00,50,55,51,62,53.7,2010,2013,3
34068,POL,male,176,58,18.72,31,9,2010-02-17,23:00:00,2010-01-01,23:00:00,115,46,44,55,43.53043478260869,2010,2010,0
34069,NOR,male,167,63,22.59,28,8,2010-09-22,22:00:00,2015-10-17,22:00:00,44,42,57,57,44.93181818181818,2010,2015,5
34070,FIN,male,173,73,24.39,33,17,2010-09-11,22:00:00,2011-07-04,22:00:00,66,49,40,57,45.63636363636363,2010,2011,1
34074,NOR,female,175,63,20.57,52,25,2010-05-24,22:00:00,2017-05-14,22:00:00,56,33,36,42,35.982142857142854,2010,2017,7
34075,DEU,male,181,73,22.28,33,18,2010-10-04,22:00:00,2016-10-21,22:00:00,124,49,46,55,37.435483870967744,2010,2016,6
34078,USA,female,160,53,20.7,30,20,2010-06-15,22:00:00,2010-06-16,22:00:00,9,62,57,62,59.44444444444444,2010,2010,0
34079,USA,male,154,43,18.13,21,8,2010-10-12,22:00:00,2010-10-12,22:00:00,2,42,44,44,43.0,2010,2010,0
34083,other,male,172,63,21.3,40,9,2009-07-14,22:00:00,2009-11-08,23:00:00,88,44,49,57,48.5,2009,2009,0
34092,RUS,male,183,78,23.29,44,8,2010-10-01,22:00:00,2017-05-02,22:00:00,302,29,42,54,37.87748344370861,2010,2017,7
34098,ESP,male,182,63,19.02,24,9,2010-03-27,23:00:00,2017-08-19,22:00:00,177,46,51,57,42.0,2010,2017,7
34100,ESP,male,177,73,23.3,44,24,2010-10-23,22:00:00,2011-12-10,23:00:00,11,57,57,57,53.90909090909091,2010,2011,1
34113,ESP,male,180,68,20.99,26,8,2011-03-13,23:00:00,2016-06-04,22:00:00,72,29,42,55,38.888888888888886,2011,2016,5
34114,ESP,male,171,63,21.55,33,23,2014-11-04,23:00:00,2017-08-31,22:00:00,191,71,72,75,65.17801047120419,2014,2017,3
34120,AUT,male,177,63,20.11,24,10,2011-07-28,22:00:00,2016-10-15,22:00:00,25,49,57,64,53.48,2011,2016,5
34121,FRA,male,170,68,23.53,30,7,2011-05-14,22:00:00,2012-04-27,22:00:00,3,49,49,49,49.0,2011,2012,1
34124,USA,male,198,68,17.35,26,7,2010-12-03,23:00:00,2010-12-03,23:00:00,2,36,40,40,38.0,2010,2010,0
34126,ITA,male,183,73,21.8,34,17,2011-10-15,22:00:00,2017-01-19,23:00:00,8,59,51,62,53.125,2011,2017,6
34130,ESP,male,170,53,18.34,21,7,2010-10-16,22:00:00,2012-05-25,22:00:00,39,33,38,49,37.76923076923077,2010,2012,2
34143,USA,male,170,73,25.26,32,14,2011-07-30,22:00:00,2011-07-30,22:00:00,2,42,46,46,44.0,2011,2011,0
34159,PRT,male,172,63,21.3,29,7,2010-09-18,22:00:00,2011-12-03,23:00:00,47,36,49,49,38.06382978723404,2010,2011,1
34162,USA,male,177,68,21.71,26,16,2010-09-18,22:00:00,2010-09-18,22:00:00,6,57,57,59,57.66666666666666,2010,2010,0
34174,DNK,male,185,73,21.33,42,12,2010-10-18,22:00:00,2010-10-19,22:00:00,6,53,44,53,50.0,2010,2010,0
34177,BRA,male,185,63,18.41,28,13,2010-10-27,22:00:00,2011-02-13,23:00:00,5,37,44,49,44.2,2010,2011,1
34183,BRA,male,182,63,19.02,29,7,2010-10-16,22:00:00,2014-11-28,23:00:00,167,38,58,58,45.5688622754491,2010,2014,4
34189,ESP,female,162,53,20.2,37,7,2010-10-22,22:00:00,2012-11-01,23:00:00,15,31,33,37,32.13333333333333,2010,2012,2
34196,other,male,165,63,23.14,28,7,2010-10-22,22:00:00,2011-06-01,22:00:00,11,46,36,46,37.81818181818182,2010,2011,1
34199,POL,male,178,63,19.88,27,9,2010-11-08,23:00:00,2014-02-19,23:00:00,134,36,51,62,45.47014925373134,2010,2014,4
34205,BRA,male,179,68,21.22,24,10,2010-08-28,22:00:00,2017-01-09,23:00:00,63,56,56,63,51.6031746031746,2010,2017,7
34207,ZAF,male,174,68,22.46,58,17,2013-08-02,22:00:00,2013-08-03,22:00:00,7,40,31,42,39.285714285714285,2013,2013,0
34210,ESP,female,167,53,19.0,33,15,2010-05-27,22:00:00,2014-07-11,22:00:00,82,49,51,57,51.28048780487805,2010,2014,4
34217,NLD,male,183,68,20.31,22,9,2010-10-16,22:00:00,2013-06-14,22:00:00,38,48,55,64,51.26315789473684,2010,2013,3
34218,BRA,male,164,48,17.85,26,8,2010-10-23,22:00:00,2010-10-25,22:00:00,7,59,62,62,57.57142857142857,2010,2010,0
34229,GBR,male,169,58,20.31,24,9,2011-02-11,23:00:00,2013-04-01,22:00:00,35,49,42,59,43.91428571428571,2011,2013,2
34235,SVN,male,180,73,22.53,32,9,2010-10-24,22:00:00,2011-11-21,23:00:00,129,42,38,51,41.945736434108525,2010,2011,1
34236,PRT,male,180,58,17.9,42,8,2010-10-24,22:00:00,2013-11-29,23:00:00,62,33,38,44,35.54838709677419,2010,2013,3
34238,ESP,male,183,73,21.8,34,8,2010-10-23,22:00:00,2011-02-02,23:00:00,12,28,33,39,34.416666666666664,2010,2011,1
34240,BRA,female,161,58,22.38,28,7,2010-11-13,23:00:00,2010-12-13,23:00:00,5,31,42,42,37.2,2010,2010,0
34241,AUT,male,180,68,20.99,31,10,2010-09-13,22:00:00,2017-08-13,22:00:00,192,48,38,57,43.08854166666666,2010,2017,7
34244,AUS,male,185,73,21.33,30,14,2011-09-23,22:00:00,2011-10-02,22:00:00,11,40,53,53,46.72727272727273,2011,2011,0
34252,ESP,male,178,73,23.04,28,8,2010-08-31,22:00:00,2017-09-09,22:00:00,761,30,59,62,47.61892247043364,2010,2017,7
34260,CHE,male,179,73,22.78,26,9,2010-10-22,22:00:00,2017-09-09,22:00:00,153,53,53,64,52.7124183006536,2010,2017,7
34281,ZAF,male,184,78,23.04,29,7,2010-09-28,22:00:00,2011-04-09,22:00:00,14,36,28,42,34.42857142857143,2010,2011,1
34289,DNK,male,188,83,23.48,45,24,2009-10-20,22:00:00,2011-12-09,23:00:00,9,62,55,62,57.888888888888886,2009,2011,2
34296,BEL,female,153,48,20.5,43,27,2010-05-30,22:00:00,2016-11-24,23:00:00,112,68,72,75,62.705357142857146,2010,2016,6
34303,GBR,male,185,73,21.33,24,7,2011-04-27,22:00:00,2011-08-26,22:00:00,71,49,57,62,47.309859154929576,2011,2011,0
34312,SWE,male,173,63,21.05,32,8,2011-04-25,22:00:00,2011-08-19,22:00:00,7,49,46,49,45.0,2011,2011,0
34316,ESP,male,189,78,21.84,31,7,2010-10-31,23:00:00,2011-05-27,22:00:00,52,40,36,46,36.75,2010,2011,1
34317,ESP,male,175,63,20.57,30,9,2010-10-22,22:00:00,2017-06-25,22:00:00,39,48,55,58,52.20512820512821,2010,2017,7
34322,USA,male,175,63,20.57,55,18,2010-10-02,22:00:00,2010-11-02,23:00:00,5,49,51,53,49.6,2010,2010,0
34324,ESP,male,190,73,20.22,26,9,2010-08-09,22:00:00,2014-05-31,22:00:00,234,62,59,68,53.73931623931624,2010,2014,4
34339,USA,female,166,78,28.31,32,10,2014-12-29,23:00:00,2014-12-29,23:00:00,1,51,51,51,51.0,2014,2014,0
34342,CAN,male,180,78,24.07,34,8,2010-10-31,23:00:00,2017-05-18,22:00:00,186,55,59,59,45.74193548387097,2010,2017,7
34347,FRA,male,175,68,22.2,34,15,2010-10-29,22:00:00,2010-10-31,23:00:00,2,55,55,55,55.0,2010,2010,0
34350,NOR,male,172,78,26.37,33,10,2010-10-29,22:00:00,2017-08-25,22:00:00,501,51,62,66,49.94011976047904,2010,2017,7
34371,BRA,male,175,63,20.57,31,10,2010-09-06,22:00:00,2014-11-07,23:00:00,114,64,53,66,55.08771929824562,2010,2014,4
34373,FRA,male,177,63,20.11,28,18,2010-11-04,23:00:00,2011-11-04,23:00:00,41,33,40,45,35.707317073170735,2010,2011,1
34380,NOR,male,183,78,23.29,39,21,1999-05-01,22:00:00,2015-06-03,22:00:00,15,33,42,53,40.0,1999,2015,16
34384,USA,male,185,68,19.87,23,8,2010-10-29,22:00:00,2013-11-10,23:00:00,7,49,51,52,48.57142857142857,2010,2013,3
34391,DEU,male,180,78,24.07,35,7,2010-10-29,22:00:00,2010-10-29,22:00:00,1,36,36,36,36.0,2010,2010,0
34396,ESP,male,173,73,24.39,25,11,2010-10-29,22:00:00,2012-09-05,22:00:00,54,48,49,62,45.907407407407405,2010,2012,2
34401,DEU,male,175,73,23.84,43,16,2010-10-18,22:00:00,2012-03-23,23:00:00,43,42,49,51,42.0,2010,2012,2
34405,FRA,male,177,68,21.71,32,14,2010-06-23,22:00:00,2010-06-23,22:00:00,1,46,46,46,46.0,2010,2010,0
34407,ITA,male,175,73,23.84,39,9,2010-02-13,23:00:00,2013-04-26,22:00:00,57,40,38,51,40.719298245614034,2010,2013,3
34411,DEU,male,180,73,22.53,27,12,2010-11-05,23:00:00,2012-09-04,22:00:00,40,45,46,59,49.4,2010,2012,2
34418,USA,male,176,68,21.95,34,11,2010-11-07,23:00:00,2010-11-11,23:00:00,26,62,55,64,57.19230769230769,2010,2010,0
34420,DEU,male,178,73,23.04,32,8,2012-11-27,23:00:00,2012-12-27,23:00:00,15,46,42,51,41.333333333333336,2012,2012,0
34423,ESP,male,172,73,24.68,43,21,2010-10-08,22:00:00,2017-08-18,22:00:00,340,49,55,64,50.41470588235294,2010,2017,7
34430,BRA,male,171,63,21.55,32,14,2010-12-21,23:00:00,2017-08-26,22:00:00,42,36,55,57,47.40476190476191,2010,2017,7
34436,USA,female,172,58,19.61,26,12,2011-06-13,22:00:00,2012-06-25,22:00:00,6,59,46,59,50.5,2011,2012,1
34439,SVN,male,173,73,24.39,41,27,2010-11-05,23:00:00,2012-01-14,23:00:00,4,64,68,68,64.0,2010,2012,2
34460,ESP,male,187,78,22.31,28,12,2010-11-09,23:00:00,2012-03-31,22:00:00,63,38,49,55,42.523809523809526,2010,2012,2
34461,POL,female,178,58,18.31,25,7,2010-06-12,22:00:00,2017-08-09,22:00:00,910,42,44,68,50.394505494505495,2010,2017,7
34463,USA,male,180,73,22.53,32,7,2010-09-25,22:00:00,2010-09-25,22:00:00,3,33,36,36,34.0,2010,2010,0
34465,ZAF,male,180,68,20.99,23,8,2010-11-02,23:00:00,2016-01-05,23:00:00,67,46,51,61,48.92537313432836,2010,2016,6
34473,AUT,male,182,73,22.04,26,8,2011-04-24,22:00:00,2014-08-16,22:00:00,45,46,40,55,45.86666666666667,2011,2014,3
34474,RUS,male,172,58,19.61,31,8,2011-08-06,22:00:00,2012-01-21,23:00:00,7,49,42,51,45.71428571428572,2011,2012,1
34476,FRA,male,179,63,19.66,39,9,2011-06-05,22:00:00,2014-01-29,23:00:00,4,36,39,39,38.0,2011,2014,3
34477,NLD,male,186,68,19.66,28,11,2011-05-26,22:00:00,2011-05-26,22:00:00,5,44,38,49,41.0,2011,2011,0
34485,USA,female,165,53,19.47,27,8,2011-02-28,23:00:00,2011-04-26,22:00:00,7,36,33,46,37.42857142857143,2011,2011,0
34489,ESP,female,160,48,18.75,45,8,2010-11-13,23:00:00,2011-01-22,23:00:00,56,40,44,44,39.142857142857146,2010,2011,1
34490,other,male,175,68,22.2,33,16,2006-04-29,22:00:00,2017-05-07,22:00:00,182,53,44,64,47.10989010989011,2006,2017,11
34496,FRA,male,172,58,19.61,20,8,2010-10-16,22:00:00,2016-06-16,22:00:00,113,51,44,64,49.17699115044248,2010,2016,6
34507,POL,male,178,68,21.46,34,16,2010-03-08,23:00:00,2017-07-25,22:00:00,150,49,51,62,52.29333333333334,2010,2017,7
34514,AUT,male,168,58,20.55,37,8,2011-05-03,22:00:00,2014-12-28,23:00:00,37,43,49,53,46.54054054054054,2011,2014,3
34517,MEX,male,172,68,22.99,27,7,2010-12-04,23:00:00,2017-08-21,22:00:00,130,46,44,62,45.94615384615385,2010,2017,7
34519,DEU,male,189,83,23.24,36,22,2010-10-16,22:00:00,2016-06-30,22:00:00,65,61,51,66,53.63076923076923,2010,2016,6
34521,ESP,female,170,53,18.34,30,9,2010-03-31,22:00:00,2013-01-29,23:00:00,248,44,53,62,45.354838709677416,2010,2013,3
34529,ZAF,male,183,83,24.78,34,7,2011-05-20,22:00:00,2011-05-20,22:00:00,3,31,36,36,33.333333333333336,2011,2011,0
34550,GBR,male,178,63,19.88,24,10,2013-07-01,22:00:00,2015-03-21,23:00:00,3,55,49,55,51.0,2013,2015,2
34553,NLD,male,182,73,22.04,35,12,2011-06-01,22:00:00,2013-08-31,22:00:00,37,31,36,40,31.62162162162162,2011,2013,2
34563,BRA,male,176,63,20.34,26,8,2012-10-27,22:00:00,2017-04-28,22:00:00,33,43,51,59,49.09090909090909,2012,2017,5
34575,BRA,male,170,63,21.8,40,19,2010-08-23,22:00:00,2013-06-08,22:00:00,17,40,42,49,43.294117647058826,2010,2013,3
34583,DEU,female,172,58,19.61,47,13,2010-10-26,22:00:00,2014-01-13,23:00:00,11,51,51,51,48.09090909090909,2010,2014,4
34601,ESP,male,168,58,20.55,24,7,2011-01-24,23:00:00,2017-09-04,22:00:00,41,46,49,57,47.75609756097561,2011,2017,6
34605,other,male,173,68,22.72,34,11,2010-11-15,23:00:00,2014-03-10,23:00:00,56,49,40,57,49.35714285714285,2010,2014,4
34610,other,male,179,68,21.22,27,7,2011-08-27,22:00:00,2011-08-27,22:00:00,1,32,32,32,32.0,2011,2011,0
34612,ITA,male,175,63,20.57,35,15,2010-09-29,22:00:00,2016-12-02,23:00:00,121,59,61,62,52.289256198347104,2010,2016,6
34614,ITA,male,178,68,21.46,39,23,2010-10-23,22:00:00,2017-06-22,22:00:00,265,57,59,66,54.79622641509434,2010,2017,7
34616,ESP,male,168,63,22.32,43,17,2011-05-08,22:00:00,2014-05-05,22:00:00,47,59,53,62,49.42553191489362,2011,2014,3
34621,USA,female,167,48,17.21,19,9,2010-07-20,22:00:00,2013-11-28,23:00:00,33,59,51,68,56.09090909090909,2010,2013,3
34625,RUS,female,173,58,19.38,26,8,2010-10-26,22:00:00,2017-05-08,22:00:00,77,33,40,49,37.76623376623377,2010,2017,7
34626,ESP,male,170,83,28.72,30,8,2010-11-23,23:00:00,2011-02-22,23:00:00,43,36,36,41,34.74418604651163,2010,2011,1
34640,ESP,female,155,48,19.98,41,7,2010-12-15,23:00:00,2014-03-08,23:00:00,49,36,46,53,37.69387755102041,2010,2014,4
34663,SWE,male,180,68,20.99,34,7,2011-04-27,22:00:00,2016-01-20,23:00:00,115,40,51,55,41.51304347826087,2011,2016,5
34665,BRA,male,170,63,21.8,28,9,2012-01-21,23:00:00,2016-03-24,23:00:00,18,55,44,55,49.72222222222222,2012,2016,4
34667,BRA,male,170,58,20.07,29,11,2010-12-03,23:00:00,2013-05-30,22:00:00,66,46,53,64,53.16666666666666,2010,2013,3
34672,USA,male,175,63,20.57,29,10,2013-03-26,23:00:00,2013-03-26,23:00:00,1,44,44,44,44.0,2013,2013,0
34675,USA,male,182,78,23.55,38,9,2010-11-29,23:00:00,2012-05-24,22:00:00,33,53,51,59,51.87878787878788,2010,2012,2
34683,ITA,male,180,63,19.44,28,7,2010-11-26,23:00:00,2016-12-16,23:00:00,153,36,53,64,47.22875816993464,2010,2016,6
34686,CAN,male,180,68,20.99,29,8,2010-08-20,22:00:00,2011-05-30,22:00:00,4,46,51,53,49.0,2010,2011,1
34688,FIN,male,183,83,24.78,33,12,2010-11-29,23:00:00,2011-01-06,23:00:00,10,46,49,51,44.5,2010,2011,1
34703,USA,male,165,58,21.3,32,8,2011-05-30,22:00:00,2011-05-30,22:00:00,1,42,42,42,42.0,2011,2011,0
34705,AUS,male,183,73,21.8,33,10,2008-02-29,23:00:00,2014-12-07,23:00:00,129,46,55,68,54.45736434108528,2008,2014,6
34708,ZAF,male,181,68,20.76,44,26,2010-12-01,23:00:00,2016-10-05,22:00:00,38,51,53,59,49.47368421052632,2010,2016,6
34714,FRA,male,176,58,18.72,55,9,2010-10-06,22:00:00,2013-05-06,22:00:00,26,42,49,55,47.76923076923077,2010,2013,3
34720,BRA,male,178,78,24.62,30,9,2010-10-09,22:00:00,2017-09-09,22:00:00,365,49,44,64,48.50684931506849,2010,2017,7
34730,POL,male,185,78,22.79,41,22,2002-08-13,22:00:00,2017-08-19,22:00:00,491,52,38,64,49.4989816700611,2002,2017,15
34743,RUS,male,179,78,24.34,46,29,2010-06-17,22:00:00,2017-09-02,22:00:00,306,46,55,59,49.65359477124183,2010,2017,7
34747,ZAF,male,189,93,26.04,30,8,2011-05-14,22:00:00,2011-05-14,22:00:00,32,40,36,51,34.03125,2011,2011,0
34753,ESP,female,160,53,20.7,41,7,2011-01-01,23:00:00,2011-02-11,23:00:00,4,33,33,33,32.5,2011,2011,0
34755,USA,male,185,73,21.33,25,9,2012-02-07,23:00:00,2012-09-13,22:00:00,5,33,33,46,35.6,2012,2012,0
34769,other,male,179,78,24.34,32,7,2012-05-25,22:00:00,2014-12-09,23:00:00,18,46,44,51,43.11111111111112,2012,2014,2
34771,ESP,male,182,83,25.06,35,16,2009-12-24,23:00:00,2009-01-10,23:00:00,6,46,40,49,44.66666666666666,2009,2009,0
34772,USA,female,165,58,21.3,28,8,2010-12-11,23:00:00,2017-06-03,22:00:00,156,33,55,55,45.34615384615385,2010,2017,7
34783,BRA,male,169,63,22.06,39,20,2009-07-20,22:00:00,2012-08-14,22:00:00,2,55,55,55,55.0,2009,2012,3
34789,DEU,male,182,78,23.55,33,15,2006-06-17,22:00:00,2012-09-28,22:00:00,18,54,55,64,56.66666666666666,2006,2012,6
34790,ZAF,male,176,68,21.95,30,7,2010-09-12,22:00:00,2010-09-12,22:00:00,4,44,42,44,42.0,2010,2010,0
34792,ZAF,male,176,68,21.95,30,7,2010-12-12,23:00:00,2012-11-18,23:00:00,53,33,36,57,38.86792452830189,2010,2012,2
34798,MEX,male,170,63,21.8,27,8,2010-01-22,23:00:00,2017-04-01,22:00:00,64,40,57,57,45.375,2010,2017,7
34804,BEL,male,170,63,21.8,29,7,2011-04-19,22:00:00,2017-04-13,22:00:00,43,33,29,42,32.41860465116279,2011,2017,6
34805,other,male,180,68,20.99,33,15,2011-02-19,23:00:00,2017-03-25,23:00:00,328,62,59,66,52.426829268292686,2011,2017,6
